4,0.46462965681104068,0.11615741420276017,0.29578193602709513,0.12343099295910412
4,0.53657606801581192,0.13414401700395298,0.25609632254021009,0.073183592440025022
4,0.3739417442965462,0.093485436074136549,0.46591289137150338,0.066659928257813861
4,0.25919949577554907,0.17279966385036608,0.49501095047108523,0.072989889902999705
3,0.098525689763249311,0.14778853464487393,0.67402836064242144,0.079657414949455357
5,0.10499025372218559,0.026247563430546399,0.74791357284447146,0.12084861000279651
3,0.53759770640861426,0.13439942660215357,0.22267239757527663,0.10533046941395557
4,0.27700920343652291,0.069252300859130728,0.58783142864683191,0.065907067057514521
6,0.14377714179358711,0.0,0.72871100286622759,0.12751185534018522
2,0.80975968279754973,0.0,0.10379438079302154,0.086445936409428728
4,0.26987614028573231,0.17991742685715489,0.42835205307095031,0.12185437978616248
6,0.1190399261720423,0.029759981543010575,0.76141756377157821,0.089782528513368876
4,0.1499598297100033,0.22493974456500496,0.53500276640699485,0.090097659317996889
6,0.11873212347887702,0.079154748985918025,0.70852683373368652,0.093586293801518478
4,0.18450037062744398,0.046125092656860996,0.64742274913933695,0.12195178757635804
3,0.14973519923194062,0.22460279884791093,0.53750072285581363,0.088161279064334797
4,0.32859083156920843,0.082147707892302108,0.47163638622909099,0.11762507430939853
4,0.25189330107036678,0.16792886738024451,0.47522126787760355,0.10495656367178519
4,0.26793949756510199,0.0,0.67211648202835239,0.059944020406545645
3,0.44571312594203188,0.0,0.46803239068228364,0.086254483375684421
4,0.04888028472565524,0.073320427088482854,0.77235648422178471,0.10544280396407724
4,0.084314464673891573,0.056209643115927722,0.73693736777356356,0.12253852443661715
3,0.26760894535733859,0.066902236339334648,0.58426315701524878,0.081225661288077913
3,0.35812805178191487,0.23875203452127661,0.32400537259463202,0.079114541102176528
3,0.33767533770638336,0.08441883442659584,0.42450464528915743,0.15340118257786339
3,0.45898174727463548,0.0,0.45097590940438509,0.090042343320979434
5,0.33575971219828332,0.0,0.61547487009399449,0.048765417707722115
4,0.10441311442347148,0.15661967163520721,0.63361405003343252,0.10535316390788881
4,0.30013132755897692,0.20008755170598461,0.35614489944502825,0.14363622129001016
3,0.33617291959703283,0.22411527973135523,0.32090271906897616,0.11880908160263573
4,0.24754817250559763,0.061887043126399408,0.56563361507857257,0.12493116928943034
4,0.20048511516414361,0.13365674344276243,0.54707155855284428,0.11878658284024973
3,0.21958103267899565,0.14638735511933046,0.55804275475974341,0.075988857441930471
5,0.14584907825712834,0.0,0.73555199592001064,0.11859892582286102
5,0.1234088961388892,0.082272597425926131,0.74073581969035818,0.053582686744826538
3,0.36352354852919427,0.090880887132298568,0.45054787054511086,0.095047693793396226
3,0.29228638568803877,0.073071596422009694,0.56263860624226314,0.072003411647688406
3,0.46583675641003874,0.11645918910250969,0.30308804380265869,0.11461601068479287
3,0.29355160683076553,0.19570107122051036,0.41080656130524751,0.099940760643476553
3,0.4706565240273608,0.0,0.42855859270466629,0.10078488326797293
4,0.16024820397541087,0.10683213598360725,0.6554115415470243,0.077508118493957653
3,0.44905849527052993,0.11226462381763248,0.29737287298845705,0.14130400792338063
4,0.19913191300001357,0.049782978250003392,0.63123628135572163,0.11984882739426135
3,0.36386827678465683,0.090967069196164208,0.43480221458456458,0.11036243943461442
3,0.13389312110977536,0.03347328027744384,0.69350462999520335,0.13912896861757754
4,0.23376552560331865,0.15584368373554577,0.49625592781499522,0.11413486284614033
4,0.15415510195344692,0.2312326529301704,0.5124922207848035,0.10212002433157918
