2,2682,18,786,0.64591198402651795,0.0,0.34491370404687632,0.0091743119266055034,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,674,0.53266151985903121,0.059137974709064643,0.40032648968387258,0.0078740157480314942,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,4219,0.63834633903406479,0.053709054710967846,0.30448439864251015,0.0034602076124567458,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,2116,0.62283438773219368,0.087933745781777303,0.28135785073799724,0.0078740157480314942,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,1481,0.52230011300499091,0.014224390243902442,0.45128037479988675,0.012195121951219507,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,4885,0.49355775353025982,0.21112429282187165,0.28979309176941509,0.0055248618784530376,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,1459,0.33117428571428575,0.22078285714285717,0.3480428571428571,0.10000000000000001,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,4692,0.35763219774453869,0.35000109963412329,0.28910937363110956,0.0032573289902280123,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,2123,0.5435294338545098,0.12008909213829583,0.33367877130449153,0.0027027027027027029,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,2374,0.69540113832928341,0.013997208848963029,0.28557652719361254,0.0050251256281407019,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,139,0.4653439219165928,0.1163359804791482,0.38260581188997328,0.035714285714285712,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,629,0.21816497471476565,0.3272474620721485,0.44932440531834866,0.0052631578947368411,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,2703,0.47180604054122249,0.1237334435762906,0.40110481118450014,0.0033557046979865762,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
2,2682,18,1381,0.45943184182630331,0.11674022499994927,0.41921963824287151,0.0046082949308755743,0.52808117291182965,0.12953025415230304,0.34237824000896466,1.0332926904875086e-05
