0.48705977875488932,0.053371309239333982,0.41560308054058276,0.043965831465193984
0.53259927834921827,0.03208367112745366,0.39746927620049821,0.03784777432282993
0.49913680231662311,0.0,0.37914723514644033,0.12171596253693653
0.48104002372939081,0.21330289874766734,0.28561253679776527,0.020044540725176422
0.12570432564177428,0.12695460381560883,0.7260142673552672,0.021326803187349769
0.24270536222966357,0.051984172497352127,0.6895943090484673,0.015716156224517212
0.23627711367374293,0.10417250202571927,0.64589243733905799,0.013657946961479974
0.54325282812491704,0.094755338177342122,0.35650291177413429,0.0054889219236064907
0.6484949622019196,0.1621237405504799,0.13617384580861772,0.053207451438982749
0.29026451489928456,0.10382627911391019,0.59526053658421874,0.010648669402586484
0.30392236715486143,0.087846545751293831,0.59394466447362593,0.014286422620218942
0.43440205645241303,0.10691927789187283,0.44762129554591673,0.011057370109797298
0.65570823094069142,0.0,0.24568872158605604,0.098603047473252547
0.23437741080485858,0.15625160720323905,0.5773264625533111,0.032044519438591462
0.43350889153175221,0.017695722076588434,0.52774782205391124,0.021047564337748077
0.17822276921764482,0.023671114481114509,0.78559481731772507,0.012511298983515308
0.45836548294422524,0.0,0.46674223217138661,0.074892284884388052
0.33356913348361139,0.15631875039896473,0.50267645823953977,0.0074356578778846287
0.63979459956594165,0.068791605371580578,0.27998847115669745,0.011425323905780561
0.11453215999108982,0.13846409164870463,0.74492427352120461,0.0020794748390010661
0.52499405762600937,0.13124851440650234,0.24351778063652549,0.10023964733096283
0.47680862244210537,0.056538632880741221,0.45994569755707898,0.006707047120074687
0.38688413200656518,0.078390924199060366,0.51792331050097451,0.016801633293400037
0.74256131777172929,0.17041942299146479,0.079361089455328881,0.0076581697814771862
0.64254234398758481,0.12519907949052758,0.22950747615687991,0.0027511003650077756
0.18772181885372966,0.1251478792358198,0.5837499745876753,0.10338032732277525
0.48748535424997369,0.13152449168051927,0.37692086992609947,0.00406928414340755
0.37389950370828823,0.07448985623630705,0.52080347992793596,0.030807160127468532
0.4593362309540065,0.129257182498213,0.40583527545049786,0.0055713110972825984
0.57952437739051788,0.032319547188895244,0.35655347718621122,0.031602598234375737
0.53726456858344995,0.0,0.43958996429736241,0.023145467119187638
0.76745147889667353,0.014648276155702002,0.21226048312401188,0.005639761823612195
0.5171790476345024,0.0,0.43198732871914924,0.050833623646348483
0.58142670584697431,0.12054648093879577,0.29566879299897003,0.00235802021525971
0.30214740993766731,0.076369455946266387,0.61902186111995594,0.0024612729961103357
0.559979812141569,0.075356940099191097,0.33202652797119608,0.032636719788043618
0.34913989518117344,0.060431507644989897,0.55272836468099795,0.037700232492838937
